Periode,Wilayah,Kode Wilayah,Kota/Kab,Kode Kota/Kab,Status Sekolah,Baik,Rusak Ringan,Rusak Sedang,Rusak Berat,Total Rusak,Jumlah
2021,PROV. JAMBI,15,KAB. KERINCI,1501,Negeri,126,196,1,0,323,323
2021,PROV. JAMBI,15,KAB. KERINCI,1501,Negeri dan Swasta,127,201,1,0,329,329
2021,PROV. JAMBI,15,KAB. KERINCI,1501,Swasta,1,5,0,0,6,6
2021,PROV. JAMBI,15,KAB. MERANGIN,1502,Swasta,8,7,0,0,15,15
2021,PROV. JAMBI,15,KAB. MERANGIN,1502,Negeri dan Swasta,118,230,0,0,348,348
2021,PROV. JAMBI,15,KAB. MERANGIN,1502,Negeri,110,223,0,0,333,333
2021,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Swasta,14,28,0,0,42,42
2021,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Negeri dan Swasta,130,204,0,0,334,334
2021,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Negeri,116,176,0,0,292,292
2021,PROV. JAMBI,15,KAB. BATANGHARI,1504,Negeri dan Swasta,139,170,0,0,309,309
2021,PROV. JAMBI,15,KAB. BATANGHARI,1504,Swasta,21,14,0,0,35,35
2021,PROV. JAMBI,15,KAB. BATANGHARI,1504,Negeri,118,156,0,0,274,274
2021,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Negeri dan Swasta,128,260,0,0,388,388
2021,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Swasta,14,17,0,0,31,31
2021,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Negeri,114,243,0,0,357,357
2021,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Negeri dan Swasta,118,116,0,0,234,234
2021,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Swasta,15,14,0,0,29,29
2021,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Negeri,103,102,0,0,205,205
2021,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Negeri dan Swasta,136,132,0,0,268,268
2021,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Swasta,1,2,0,0,3,3
2021,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Negeri,135,130,0,0,265,265
2021,PROV. JAMBI,15,KAB. BUNGO,1508,Swasta,8,14,0,0,22,22
2021,PROV. JAMBI,15,KAB. BUNGO,1508,Negeri,94,193,0,0,287,287
2021,PROV. JAMBI,15,KAB. BUNGO,1508,Negeri dan Swasta,102,207,0,0,309,309
2021,PROV. JAMBI,15,KAB. TEBO,1509,Negeri dan Swasta,134,211,1,0,346,346
2021,PROV. JAMBI,15,KAB. TEBO,1509,Swasta,14,14,0,0,28,28
2021,PROV. JAMBI,15,KAB. TEBO,1509,Negeri,120,197,1,0,318,318
2021,PROV. JAMBI,15,KOTA JAMBI,1571,Negeri dan Swasta,193,195,0,0,388,388
2021,PROV. JAMBI,15,KOTA JAMBI,1571,Negeri,101,131,0,0,232,232
2021,PROV. JAMBI,15,KOTA JAMBI,1571,Swasta,92,64,0,0,156,156
2021,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Negeri dan Swasta,39,70,0,0,109,109
2021,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Negeri,36,66,0,0,102,102
2021,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Swasta,3,4,0,0,7,7
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Swasta,16,25,0,0,41,41
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Negeri dan Swasta,121,188,0,0,309,309
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Negeri,105,163,0,0,268,268
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Negeri dan Swasta,205,397,0,0,602,602
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Swasta,19,45,0,0,64,64
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Negeri,186,352,0,0,538,538
2021,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Negeri,185,249,0,0,434,434
2021,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Negeri dan Swasta,217,268,0,0,485,485
2021,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Swasta,32,19,0,0,51,51
2021,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Negeri dan Swasta,149,249,0,0,398,398
2021,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Negeri,132,231,0,0,363,363
2021,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Swasta,17,18,0,0,35,35
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Negeri,169,240,0,0,409,409
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Negeri dan Swasta,187,255,0,0,442,442
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Swasta,18,15,0,0,33,33
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Negeri dan Swasta,311,344,0,0,655,655
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Negeri,264,301,0,0,565,565
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Swasta,47,43,0,0,90,90
2021,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Negeri dan Swasta,262,378,0,0,640,640
2021,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Negeri,219,337,0,0,556,556
2021,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Swasta,43,41,0,0,84,84
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Negeri dan Swasta,188,288,1,0,477,477
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Swasta,55,42,0,0,97,97
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Negeri,133,246,1,0,380,380
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Negeri dan Swasta,126,157,0,0,283,283
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Negeri,115,145,0,0,260,260
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Swasta,11,12,0,0,23,23
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Negeri,116,172,0,0,288,288
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Swasta,19,11,0,0,30,30
2021,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Negeri dan Swasta,135,183,0,0,318,318
2021,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Negeri,79,117,0,0,196,196
2021,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Swasta,6,3,0,0,9,9
2021,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Negeri dan Swasta,85,120,0,0,205,205
2021,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Negeri,73,63,0,0,136,136
2021,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Swasta,14,12,0,0,26,26
2021,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Negeri dan Swasta,87,75,0,0,162,162
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Swasta,3,3,0,0,6,6
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Negeri dan Swasta,61,119,0,0,180,180
2021,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Negeri,58,116,0,0,174,174
2021,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Negeri,169,217,1,0,387,387
2021,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Negeri dan Swasta,433,399,1,0,833,833
2021,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Swasta,264,182,0,0,446,446
2021,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Swasta,25,7,0,0,32,32
2021,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Negeri dan Swasta,53,68,0,0,121,121
2021,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Negeri,28,61,0,0,89,89
2021,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Swasta,34,27,0,0,61,61
2021,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Negeri dan Swasta,86,93,0,0,179,179
2021,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Negeri,52,66,0,0,118,118
2021,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Negeri,51,58,1,0,110,110
2021,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Negeri dan Swasta,76,71,1,0,148,148
2021,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Swasta,25,13,0,0,38,38
2021,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Negeri dan Swasta,52,128,0,0,180,180
2021,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Swasta,8,4,0,0,12,12
2021,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Negeri,44,124,0,0,168,168
2021,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Swasta,18,15,0,0,33,33
2021,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Negeri,80,143,0,0,223,223
2021,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Negeri dan Swasta,98,158,0,0,256,256
2021,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Negeri dan Swasta,124,187,0,0,311,311
2021,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Swasta,13,6,0,0,19,19
2021,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Negeri,111,181,0,0,292,292
2021,PROV. BENGKULU,17,KAB. KAUR,1704,Negeri,51,123,0,0,174,174
2021,PROV. BENGKULU,17,KAB. KAUR,1704,Swasta,2,11,0,0,13,13
2021,PROV. BENGKULU,17,KAB. KAUR,1704,Negeri dan Swasta,53,134,0,0,187,187
2021,PROV. BENGKULU,17,KAB. SELUMA,1705,Negeri dan Swasta,69,148,0,0,217,217
2021,PROV. BENGKULU,17,KAB. SELUMA,1705,Negeri,68,146,0,0,214,214
2021,PROV. BENGKULU,17,KAB. SELUMA,1705,Swasta,1,2,0,0,3,3
2021,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Swasta,7,5,0,0,12,12
2021,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Negeri,77,123,0,0,200,200
2021,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Negeri dan Swasta,84,128,0,0,212,212
2021,PROV. BENGKULU,17,KAB. LEBONG,1707,Negeri dan Swasta,46,95,0,0,141,141
2021,PROV. BENGKULU,17,KAB. LEBONG,1707,Swasta,6,2,0,0,8,8
2021,PROV. BENGKULU,17,KAB. LEBONG,1707,Negeri,40,93,0,0,133,133
2021,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Negeri dan Swasta,56,105,0,0,161,161
2021,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Swasta,3,5,0,0,8,8
2021,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Negeri,53,100,0,0,153,153
2021,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Swasta,3,4,0,0,7,7
2021,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Negeri dan Swasta,53,104,0,0,157,157
2021,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Negeri,50,100,0,0,150,150
2021,PROV. BENGKULU,17,KOTA BENGKULU,1771,Negeri,66,82,0,0,148,148
2021,PROV. BENGKULU,17,KOTA BENGKULU,1771,Swasta,47,41,0,0,88,88
2021,PROV. BENGKULU,17,KOTA BENGKULU,1771,Negeri dan Swasta,113,123,0,0,236,236
2021,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Negeri dan Swasta,343,382,1,0,726,726
2021,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Swasta,102,96,0,0,198,198
2021,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Negeri,241,286,1,0,528,528
2021,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Negeri dan Swasta,383,490,0,0,873,873
2021,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Negeri,284,353,0,0,637,637
2021,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Swasta,99,137,0,0,236,236
2021,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Negeri,113,243,2,0,358,358
2021,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Negeri dan Swasta,154,298,2,0,454,454
2021,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Swasta,41,55,0,0,96,96
2021,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Negeri dan Swasta,123,188,0,0,311,311
2021,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Swasta,10,22,0,0,32,32
2021,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Negeri,113,166,0,0,279,279
2021,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Negeri dan Swasta,127,134,0,0,261,261
2021,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Negeri,98,101,0,0,199,199
2021,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Swasta,29,33,0,0,62,62
2021,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Swasta,15,31,0,0,46,46
2021,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Negeri dan Swasta,182,251,0,0,433,433
2021,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Negeri,167,220,0,0,387,387
2021,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Negeri,159,327,0,0,486,486
2021,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Swasta,86,127,0,0,213,213
2021,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Negeri dan Swasta,245,454,0,0,699,699
2021,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Negeri dan Swasta,127,324,1,0,452,452
2021,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Negeri,112,294,1,0,407,407
2021,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Swasta,15,30,0,0,45,45
2021,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Swasta,17,27,0,0,44,44
2021,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Negeri,76,243,1,0,320,320
2021,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Negeri dan Swasta,93,270,1,0,364,364
2021,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Negeri,98,176,0,0,274,274
2021,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Swasta,40,43,0,0,83,83
2021,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Negeri dan Swasta,138,219,0,0,357,357
2021,PROV. LAMPUNG,18,KAB. MESUJI,1811,Negeri dan Swasta,80,167,1,0,248,248
2021,PROV. LAMPUNG,18,KAB. MESUJI,1811,Negeri,68,149,1,0,218,218
2021,PROV. LAMPUNG,18,KAB. MESUJI,1811,Swasta,12,18,0,0,30,30
2021,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Swasta,21,22,0,0,43,43
2021,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Negeri dan Swasta,106,162,0,0,268,268
2021,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Negeri,85,140,0,0,225,225
2021,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Negeri,45,97,1,0,143,143
2021,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Negeri dan Swasta,46,107,1,0,154,154
2021,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Swasta,1,10,0,0,11,11
2021,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Negeri,110,129,0,0,239,239
2021,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Swasta,177,93,0,0,270,270
2021,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Negeri dan Swasta,287,222,0,0,509,509
2021,PROV. LAMPUNG,18,KOTA METRO,1872,Negeri dan Swasta,77,66,0,0,143,143
2021,PROV. LAMPUNG,18,KOTA METRO,1872,Negeri,32,41,0,0,73,73
2021,PROV. LAMPUNG,18,KOTA METRO,1872,Swasta,45,25,0,0,70,70
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Swasta,33,9,0,0,42,42
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Negeri,124,124,0,0,248,248
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Negeri dan Swasta,157,133,0,0,290,290
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Swasta,11,7,0,0,18,18
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Negeri dan Swasta,59,106,0,0,165,165
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Negeri,48,99,0,0,147,147
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Negeri dan Swasta,84,67,0,0,151,151
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Swasta,7,2,0,0,9,9
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Negeri,77,65,0,0,142,142
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Swasta,20,7,0,0,27,27
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Negeri,112,80,0,0,192,192
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Negeri dan Swasta,132,87,0,0,219,219
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA BARAT,1905,Swasta,16,4,0,0,20,20
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA BARAT,1905,Negeri,70,106,0,0,176,176
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA BARAT,1905,Negeri dan Swasta,86,110,0,0,196,196
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG TIMUR,1906,Swasta,5,1,0,0,6,6
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG TIMUR,1906,Negeri dan Swasta,72,69,0,0,141,141
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG TIMUR,1906,Negeri,67,68,0,0,135,135
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,Negeri dan Swasta,80,61,0,0,141,141
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,Swasta,34,17,0,0,51,51
2021,PROV. KEPULAUAN BANGKA BELITUNG,19,KOTA PANGKAL PINANG,1971,Negeri,46,44,0,0,90,90
2021,PROV. KEPULAUAN RIAU,21,KAB. BINTAN,2101,Negeri,97,45,0,0,142,142
2021,PROV. KEPULAUAN RIAU,21,KAB. BINTAN,2101,Negeri dan Swasta,107,50,0,0,157,157
2021,PROV. KEPULAUAN RIAU,21,KAB. BINTAN,2101,Swasta,10,5,0,0,15,15
2021,PROV. KEPULAUAN RIAU,21,KAB. KARIMUN,2102,Negeri,93,77,0,0,170,170
2021,PROV. KEPULAUAN RIAU,21,KAB. KARIMUN,2102,Swasta,28,6,0,0,34,34
2021,PROV. KEPULAUAN RIAU,21,KAB. KARIMUN,2102,Negeri dan Swasta,121,83,0,0,204,204
2021,PROV. KEPULAUAN RIAU,21,KAB. NATUNA,2103,Negeri dan Swasta,90,62,0,0,152,152
2021,PROV. KEPULAUAN RIAU,21,KAB. NATUNA,2103,Negeri,88,62,0,0,150,150
2021,PROV. KEPULAUAN RIAU,21,KAB. NATUNA,2103,Swasta,2,0,0,0,2,2
2021,PROV. KEPULAUAN RIAU,21,KAB. LINGGA,2104,Negeri dan Swasta,87,65,0,0,152,152
2021,PROV. KEPULAUAN RIAU,21,KAB. LINGGA,2104,Negeri,83,64,0,0,147,147
2021,PROV. KEPULAUAN RIAU,21,KAB. LINGGA,2104,Swasta,4,1,0,0,5,5
2021,PROV. KEPULAUAN RIAU,21,KAB. KEPULAUAN ANAMBAS,2105,Swasta,2,0,0,0,2,2
2021,PROV. KEPULAUAN RIAU,21,KAB. KEPULAUAN ANAMBAS,2105,Negeri dan Swasta,50,50,0,0,100,100
2021,PROV. KEPULAUAN RIAU,21,KAB. KEPULAUAN ANAMBAS,2105,Negeri,48,50,0,0,98,98
2021,PROV. KEPULAUAN RIAU,21,KOTA BATAM,2171,Swasta,313,131,0,0,444,444
2021,PROV. KEPULAUAN RIAU,21,KOTA BATAM,2171,Negeri dan Swasta,441,235,0,0,676,676
2021,PROV. KEPULAUAN RIAU,21,KOTA BATAM,2171,Negeri,128,104,0,0,232,232
2021,PROV. KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,Negeri,54,31,0,0,85,85
2021,PROV. KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,Swasta,22,15,0,0,37,37
2021,PROV. KEPULAUAN RIAU,21,KOTA TANJUNG PINANG,2172,Negeri dan Swasta,76,46,0,0,122,122
2021,PROV. D.K.I. JAKARTA,31,KAB. ADM. KEP. SERIBU,3101,Swasta,0,0,0,0,0,0
2021,PROV. D.K.I. JAKARTA,31,KAB. ADM. KEP. SERIBU,3101,Negeri dan Swasta,13,11,0,0,24,24
2021,PROV. D.K.I. JAKARTA,31,KAB. ADM. KEP. SERIBU,3101,Negeri,13,11,0,0,24,24
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA PUSAT,3171,Swasta,188,79,0,0,267,267
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA PUSAT,3171,Negeri dan Swasta,331,187,0,0,518,518
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA PUSAT,3171,Negeri,143,108,0,0,251,251
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA UTARA,3172,Negeri dan Swasta,540,191,0,0,731,731
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA UTARA,3172,Negeri,169,62,0,0,231,231
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA UTARA,3172,Swasta,371,129,0,0,500,500
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA BARAT,3173,Negeri,276,128,0,0,404,404
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA BARAT,3173,Negeri dan Swasta,791,301,0,0,1092,1092
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA BARAT,3173,Swasta,515,173,0,0,688,688
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA SELATAN,3174,Negeri dan Swasta,687,297,0,0,984,984
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA SELATAN,3174,Swasta,395,135,0,0,530,530
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA SELATAN,3174,Negeri,292,162,0,0,454,454
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA TIMUR,3175,Negeri,415,183,0,0,598,598
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA TIMUR,3175,Negeri dan Swasta,838,419,0,0,1257,1257
2021,PROV. D.K.I. JAKARTA,31,KOTA ADM. JAKARTA TIMUR,3175,Swasta,423,236,0,0,659,659
2021,PROV. JAWA BARAT,32,KAB. BOGOR,3201,Negeri dan Swasta,1150,1417,2,0,2569,2569
2021,PROV. JAWA BARAT,32,KAB. BOGOR,3201,Negeri,490,809,2,0,1301,1301
2021,PROV. JAWA BARAT,32,KAB. BOGOR,3201,Swasta,660,608,0,0,1268,1268
2021,PROV. JAWA BARAT,32,KAB. SUKABUMI,3202,Negeri dan Swasta,433,794,2,0,1229,1229
2021,PROV. JAWA BARAT,32,KAB. SUKABUMI,3202,Swasta,185,199,0,0,384,384
2021,PROV. JAWA BARAT,32,KAB. SUKABUMI,3202,Negeri,248,595,2,0,845,845
2021,PROV. JAWA BARAT,32,KAB. CIANJUR,3203,Negeri dan Swasta,456,749,0,0,1205,1205
2021,PROV. JAWA BARAT,32,KAB. CIANJUR,3203,Negeri,264,586,0,0,850,850
2021,PROV. JAWA BARAT,32,KAB. CIANJUR,3203,Swasta,192,163,0,0,355,355
2021,PROV. JAWA BARAT,32,KAB. BANDUNG,3204,Swasta,272,288,0,0,560,560
2021,PROV. JAWA BARAT,32,KAB. BANDUNG,3204,Negeri dan Swasta,598,1090,1,0,1689,1689
2021,PROV. JAWA BARAT,32,KAB. BANDUNG,3204,Negeri,326,802,1,0,1129,1129
2021,PROV. JAWA BARAT,32,KAB. GARUT,3205,Swasta,216,271,0,0,487,487
2021,PROV. JAWA BARAT,32,KAB. GARUT,3205,Negeri,291,659,1,0,951,951
2021,PROV. JAWA BARAT,32,KAB. GARUT,3205,Negeri dan Swasta,507,930,1,0,1438,1438
2021,PROV. JAWA BARAT,32,KAB. TASIKMALAYA,3206,Negeri,184,445,0,0,629,629
2021,PROV. JAWA BARAT,32,KAB. TASIKMALAYA,3206,Negeri dan Swasta,297,610,0,0,907,907
2021,PROV. JAWA BARAT,32,KAB. TASIKMALAYA,3206,Swasta,113,165,0,0,278,278
2021,PROV. JAWA BARAT,32,KAB. CIAMIS,3207,Negeri dan Swasta,287,492,0,0,779,779
2021,PROV. JAWA BARAT,32,KAB. CIAMIS,3207,Negeri,216,440,0,0,656,656
2021,PROV. JAWA BARAT,32,KAB. CIAMIS,3207,Swasta,71,52,0,0,123,123
2021,PROV. JAWA BARAT,32,KAB. KUNINGAN,3208,Negeri,153,401,1,0,555,555
2021,PROV. JAWA BARAT,32,KAB. KUNINGAN,3208,Negeri dan Swasta,196,440,1,0,637,637
2021,PROV. JAWA BARAT,32,KAB. KUNINGAN,3208,Swasta,43,39,0,0,82,82
2021,PROV. JAWA BARAT,32,KAB. CIREBON,3209,Negeri,210,530,0,0,740,740
2021,PROV. JAWA BARAT,32,KAB. CIREBON,3209,Swasta,125,137,0,0,262,262
2021,PROV. JAWA BARAT,32,KAB. CIREBON,3209,Negeri dan Swasta,335,667,0,0,1002,1002
2021,PROV. JAWA BARAT,32,KAB. MAJALENGKA,3210,Swasta,54,49,0,0,103,103
2021,PROV. JAWA BARAT,32,KAB. MAJALENGKA,3210,Negeri dan Swasta,208,403,0,0,611,611
2021,PROV. JAWA BARAT,32,KAB. MAJALENGKA,3210,Negeri,154,354,0,0,508,508
2021,PROV. JAWA BARAT,32,KAB. SUMEDANG,3211,Negeri,183,395,0,0,578,578
